Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,28/02/2018 08:24:53,20584552,6,8,709,3695,388,0,118.1666666667,159.6225756798,1460,0,461.875,652.7494460248,213.9468471308,0.6801216757,1583427.07692308,5646573.44377572,20376179,0,140093,28018.6,24847.228412843106,46836,248,20539600,2934228.57142857,7691228.74981999,20376179,0,0,0,0,0,132,172,0.2914807182,0.3886409575,0,1460,293.6,507.610902731,257668.82857142802,0,0,1,1,0,0,0,1,1,314.5714285714,118.1666666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,208373.0,0.0,208373,208373,20376179.0,0.0,20376179,20376179,0
443,6,28/02/2018 08:25:13,206,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9708.7378640777,206.0,0.0,206,206,206,206.0,0.0,206,206,0,0.0,0.0,0,0,0,0,0,0,40,0,9708.7378640777,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:24:29,45889494,6,5,5,0,1,0,0.8333333333,0.4082482905,0,0,0.0,0.0,0.108957401,0.2397062822,4588949.4,4983530.0064018,10003857,11476,45889494,9177898.8,1872569.86029673,10015360,5828144,40062208,10015552.0,502.18787984830004,10016062,10015057,0,0,0,0,120,160,0.1307488812,0.108957401,0,1,0.5,0.5222329679,0.2727272727,0,0,0,0,1,0,0,0,0,0.5454545454999999,0.8333333333,0.0,0,0,0,0,0,0,6,5,5,0,253,292,4,20,11833.75,305.6974266602,12205,11476,10003503.75,294.588272,10003857,10003145,0
80,6,28/02/2018 08:24:30,45655059,6,5,5,0,1,0,0.8333333333,0.4082482905,0,0,0.0,0.0,0.1095168884,0.2409371544,4565505.9,4977572.46259775,10003836,11486,45655059,9131011.8,1977401.75819475,10015361,5593728,40060301,10015075.25,362.915394181,10015560,10014691,0,0,0,0,120,160,0.131420266,0.1095168884,0,1,0.5,0.5222329679,0.2727272727,0,0,0,0,1,0,0,0,0,0.5454545454999999,0.8333333333,0.0,0,0,0,0,0,0,6,5,5,0,253,980,4,20,12020.75,554.4122262962001,12754,11486,10003312.0,551.2537225874,10003836,10002571,0
443,6,28/02/2018 08:25:13,3596505,11,12,2007,4434,1078,0,182.45454545450002,315.1229485888,1460,0,369.5,539.4796314294999,1790.9053372649,6.3950974627,163477.5,707298.7438691191,3329019,0,267300,26730.0,28034.8262226348,73184,39,3551425,322856.818181818,1006429.78606228,3356570,0,0,0,0,0,232,252,3.0585248735,3.3365725892,0,1460,268.375,440.8682946877,194364.853260869,0,0,1,1,0,0,0,1,1,280.0434782609,182.45454545450002,369.5,0,0,0,0,0,0,11,2007,12,4434,8192,8003,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:17,103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,19417.4757281553,103.0,0.0,103,103,103,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0,0,0,40,0,19417.4757281553,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:21,20755880,6,8,707,3695,386,0,117.8333333333,158.94705617489996,1460,0,461.875,652.7494460248,212.0844791934,0.6745076576,1596606.15384615,5689414.18429484,20531900,1,141049,28209.8,25110.4859112682,47299,253,20710642,2958663.14285714,7749135.50910378,20531900,1,0,0,0,0,132,172,0.2890747104,0.3854329472,0,1460,293.4666666667,507.5845976874,257642.123809524,0,0,1,1,0,0,0,1,1,314.4285714286,117.8333333333,461.875,0,0,0,0,0,0,6,707,8,3695,8192,7485,3,20,223781.0,0.0,223781,223781,20531900.0,0.0,20531900,20531900,0
443,6,28/02/2018 08:25:42,253,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,122529.644268775,11857.7075098814,126.5,127.9863273948,217,36,253,126.5,127.9863273948,217,36,0,0.0,0.0,0,0,0,0,0,0,60,0,11857.707509881398,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:42,96327,8,7,1818,2386,1078,0,227.25,360.62435937059996,1460,0,340.8571428571,540.4801657081,43643.0076717847,155.71958018,6880.5,10304.963081709,24320,1,75039,10719.8571428571,11760.976000153702,24340,37,74291,12381.833333333301,13633.01823393,27328,1,0,0,0,0,172,152,83.0504427627,72.66913741729999,0,1460,262.75,430.8818090072,185659.133333333,0,0,1,1,0,0,0,1,0,280.26666666669996,227.25,340.8571428571,0,0,0,0,0,0,8,1818,7,2386,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:42,128,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15625,128.0,0.0,128,128,128,128.0,0.0,128,128,0,0.0,0.0,0,0,0,0,0,0,40,0,15625.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:42,23920560,11,12,2017,4427,1078,0,183.3636363636,315.1752759108,1460,0,368.9166666667,539.6978040505,269.3916864823,0.9615159511,1087298.18181818,5058721.17737258,23736182,1,184377,18437.7,25321.5304568618,82843,47,23897139,2172467.18181818,7171879.580679599,23796469,1,0,0,0,0,232,252,0.4598554549,0.5016604962,0,1460,268.5,440.8583524858,194356.086956522,0,0,1,1,0,0,0,1,1,280.17391304349997,183.3636363636,368.9166666667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,184377.0,0.0,184377,184377,23736182.0,0.0,23736182,23736182,0
443,6,28/02/2018 08:26:06,250,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8000,250.0,0.0,250,250,250,250.0,0.0,250,250,0,0.0,0.0,0,0,0,0,0,0,40,0,8000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
0,0,28/02/2018 08:24:13,105282970,53,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.5034052516,2024672.5,2949044.58069828,15484315,498405,105282970,2024672.5,2949044.58069828,15484315,498405,0,0.0,0.0,0,0,0,0,0,0,0,0,0.5034052515999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,53,0,0,0,-1,-1,0,0,37240903.0,45574178.9746721,69466714,5015092,15400582.0,118416.344218186,15484315,15316849,0
443,6,28/02/2018 08:26:09,12141285,6,8,718,3695,388,0,119.6666666667,160.8983115718,1460,0,461.875,652.7494460248,363.4705881626,1.1530904678,933945.0,3320433.32252639,11984750,0,75149,15029.8,13071.7380328708,24766,255,12116785,1730969.28571429,4521586.47168516,11984750,0,0,0,0,0,132,172,0.494181629,0.6589088386999999,0,1460,294.2,507.53313755290003,257589.885714286,0,0,1,1,0,0,0,1,1,315.2142857143,119.6666666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,156534.0,0.0,156534,156534,11984750.0,0.0,11984750,11984750,0
443,6,28/02/2018 08:26:21,214,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9345.7943925234,214.0,0.0,214,214,214,214.0,0.0,214,214,0,0.0,0.0,0,0,0,0,0,0,40,0,9345.7943925234,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:21,93299,8,8,1818,3898,1078,0,227.25,360.62435937059996,1460,0,487.25,639.5062269327,61265.3940556705,171.4916558591,6219.9333333333,10251.833881009301,23961,0,70986,10140.8571428571,12137.7440714021,23983,30,71374,10196.2857142857,12720.0759132206,24453,0,0,0,0,0,172,172,85.7458279296,85.7458279296,0,1460,336.2352941176,510.12541710489995,260227.941176471,0,0,1,1,0,0,0,1,1,357.25,227.25,487.25,0,0,0,0,0,0,8,1818,8,3898,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:22,235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8510.6382978724,235.0,0.0,235,235,235,235.0,0.0,235,235,0,0.0,0.0,0,0,0,0,0,0,40,0,8510.6382978724,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:43,44873,9,7,557,3773,206,0,61.888888888900006,88.34371008229998,1460,0,539.0,655.4329358015,96494.5512891939,356.5618523388,2991.5333333333,4791.659090346,12105,0,44873,5609.125,6295.225638472802,14898,16,32623,5437.1666666667,7464.8705659688,17341,0,0,0,0,0,192,152,200.5660419406,155.9958103982,0,1460,254.7058823529,474.6863128301,225327.095588235,0,0,1,1,0,0,0,1,0,270.625,61.888888888900006,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:43,55963,9,7,557,3773,206,0,61.888888888900006,88.34371008229998,1460,0,539.0,655.4329358015,77372.5497203509,285.9031860336,3730.8666666667,5529.7071075454005,14795,0,55963,6995.375,6845.506136719,15584,16,43394,7232.333333333299,11085.724309519299,27579,0,0,0,0,0,192,152,160.82054214389998,125.0826438897,0,1460,254.7058823529,474.6863128301,225327.095588235,0,0,1,1,0,0,0,1,0,270.625,61.888888888900006,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49750,6,28/02/2018 08:26:43,1362,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,27900.1468428781,2202.6431718062,681.0,931.9667376039,1340,22,1362,1362.0,0.0,1362,1362,0,0.0,0.0,0,0,1,0,0,0,40,20,1468.4287812041,734.2143906021,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49751,6,28/02/2018 08:26:43,10857,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,3500.0460532376,276.3194252556,5428.5,7657.2593334691,10843,14,10857,10857.0,0.0,10857,10857,0,0.0,0.0,0,0,1,0,0,0,40,20,184.2129501704,92.1064750852,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:26:44,48364,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215.0,430.0,26817.4675378381,144.7357538665,8060.666666666701,11988.962368223001,23729,1,23903,11951.5,16684.1845020966,23749,154,24635,8211.6666666667,13253.0427198185,23501,1,0,0,0,0,72,92,62.0296087999,82.7061450666,0,860,162.125,320.7787121099,102898.982142857,0,0,1,1,0,0,0,1,1,185.2857142857,145.6666666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:26:44,48559,3,4,437,860,437,0,145.6666666667,252.3020676359,860,0,215.0,430.0,26709.7757367326,144.1545336601,8093.166666666701,12482.327786381298,24296,0,24262,12131.0,16973.3911756019,24133,129,24440,8146.666666666701,14109.5745624499,24439,0,0,0,0,0,72,92,61.7805144258,82.37401923430001,0,860,162.125,320.7787121099,102898.982142857,0,0,1,1,0,0,0,1,1,185.2857142857,145.6666666667,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:26:44,203,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9852.2167487685,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.2167487685,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6,28/02/2018 08:26:44,342,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5847.9532163743,342.0,0.0,342,342,342,342.0,0.0,342,342,0,0.0,0.0,0,0,0,0,0,0,40,0,5847.953216374301,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:43,277858,8,7,541,5010,194,0,67.625,87.8211453548,1420,0,715.7142857142999,679.718008757,19977.8304025797,53.9844093026,19847.0,33287.3522897442,88039,0,277858,39694.0,38981.5148499901,89215,22,189657,31609.5,48673.7203950962,100115,0,0,0,0,0,172,152,28.791684961399998,25.192724341199998,0,1420,346.9375,549.0932487596,301503.395833333,0,0,1,1,0,0,0,1,0,370.0666666667,67.625,715.7142857142999,0,0,0,0,0,0,8,541,7,5010,8192,58,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49752,6,28/02/2018 08:26:44,0,2,0,107,0,107,0,53.5,75.66042558699999,0,0,0.0,0.0,Infinity,Infinity,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,107,71.3333333333,61.7764788033,3816.3333333333003,0,1,0,0,1,0,0,0,0,107.0,53.5,0.0,0,0,0,0,0,0,2,107,0,0,60,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:47,323376,9,7,506,4471,194,0,56.2222222222,82.2659981064,1430,0,638.7142857143,695.4721931383,15390.7525604869,49.4780070259,21558.4,34980.6271012971,97070,1,323376,40422.0,44746.7983276058,112251,18,226006,37667.6666666667,52999.325579356795,113547,1,0,0,0,0,192,152,27.8313789521,21.646628073800002,0,1430,292.7647058824,523.4071705436,273955.066176471,0,0,1,1,0,0,0,1,0,311.0625,56.2222222222,638.7142857143,0,0,0,0,0,0,9,506,7,4471,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49780,6,28/02/2018 08:26:47,54388,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,698.6835331323,55.1592262999,27194.0,38431.2535574889,54369,19,54388,54388.0,0.0,54388,54388,0,0.0,0.0,0,0,1,0,0,0,40,20,36.7728175333,18.386408766600002,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,6,28/02/2018 08:26:51,97654,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,40.9609437401,32551.3333333333,56099.2060223078,97329,56,97654,48827.0,68671.3821617128,97385,269,0,0.0,0.0,0,0,0,0,0,0,80,32,30.7207078051,10.240235935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:25:54,60115034,8,6,1088,3852,785,0,136.0,272.8175737951,1460,0,642.0,683.6867703854,82.1757831826,0.2328868349,4624233.38461539,16624162.1536498,59952758,1,60115034,8587862.0,22649808.1890538,59952758,748,78703,15740.6,14583.3119969368,30297,1,0,0,0,0,172,132,0.13307819140000002,0.0998086435,0,1460,329.3333333333,524.5535062817,275156.380952381,0,0,1,1,0,0,0,1,0,352.8571428571,136.0,642.0,0,0,0,0,0,0,8,1088,6,3852,8192,1023,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:45,10121921,7,8,822,4139,503,0,117.42857142860001,186.90804971330002,1460,0,517.375,646.7359667703,490.1243548532,1.4819321352,722994.357142857,2670061.42198794,9999622,0,122299,20383.1666666667,25223.3722679317,69120,143,10104772,1443538.85714286,3773016.53076295,9999639,0,0,0,0,0,152,172,0.6915683298,0.7903638054000001,0,1460,310.0625,505.7799875769,255813.395833333,0,0,1,1,0,0,0,1,1,330.73333333330004,117.42857142860001,517.375,0,0,0,0,0,0,7,822,8,4139,8192,57,3,20,122299.0,0.0,122299,122299,9999622.0,0.0,9999622,9999622,0
443,6,28/02/2018 08:26:56,122,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16393.4426229508,122.0,0.0,122,122,122,122.0,0.0,122,122,0,0.0,0.0,0,0,0,0,0,0,40,0,16393.4426229508,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:45,10169643,8,9,1326,5353,504,0,165.75,220.5076934194,1460,0,594.7777777778,647.9881900501,656.7585509147,1.6716417676,635602.6875,2483241.50497704,9947572,0,222071,31724.428571428598,27121.8394156022,70507,153,10152750,1269093.75,3527595.39337135,9999264,0,0,0,0,0,172,184,0.7866549494,0.8849868181,0,1460,371.0555555556,521.5827126580999,272048.52614379104,0,0,1,1,0,0,0,1,1,392.88235294120005,165.75,594.7777777778,0,0,0,0,0,0,8,1326,9,5353,8192,32160,4,20,222071.0,0.0,222071,222071,9947572.0,0.0,9947572,9947572,0
443,6,28/02/2018 08:26:56,71,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,28169.014084507,71.0,0.0,71,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,40,0,28169.014084507002,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63098,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:47,10081564,7,8,853,3643,538,0,121.85714285709999,198.7866767596,1460,0,455.375,604.2220352297,445.9625510486,1.4878643829,720111.7142857141,2656368.21748418,9949265,0,132299,22049.8333333333,23751.4302930722,67346,206,10065096,1437870.85714286,3775429.1156655,9999702,0,0,0,0,0,152,164,0.694336712,0.7935276709,0,1460,281.0,468.4859300627,219479.066666667,0,0,1,1,0,0,0,1,1,299.73333333330004,121.85714285709999,455.375,0,0,0,0,0,0,7,853,8,3643,8192,31204,3,20,132299.0,0.0,132299,132299,9949265.0,0.0,9949265,9949265,0
443,6,28/02/2018 08:26:57,81,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,24691.3580246914,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.358024691406,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63337,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,6,28/02/2018 08:26:57,1178667,7,5,184,170,129,0,26.285714285700003,48.3828974112,131,0,34.0,56.7934855419,300.3392815783,10.1809925959,107151.545454545,102303.04703904301,212814,36,1178667,196444.5,100101.848723687,272248,1072,967394,241848.5,34555.6394384477,272817,211539,0,0,0,0,152,112,5.9389123476,4.2420802483,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.285714285700003,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,6,28/02/2018 08:26:58,1135851,7,5,184,170,129,0,26.285714285700003,48.3828974112,131,0,34.0,56.7934855419,311.6605963282,10.5647659772,103259.181818182,98355.60465964119,204472,32,1135851,189308.5,96885.3327428874,265338,566,932567,233141.75,33537.9017071233,264976,203772,0,0,0,0,152,112,6.1627801534,4.4019858238,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.285714285700003,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,6,28/02/2018 08:26:59,1117295,7,5,184,170,129,0,26.285714285700003,48.3828974112,131,0,34.0,56.7934855419,316.8366456486,10.7402252762,101572.27272727301,96785.58714921439,201765,31,1117295,186215.833333333,95070.7250722675,262498,874,917285,229321.25,33641.663507967794,263094,199696,0,0,0,0,152,112,6.2651314111000005,4.4750938651,0,131,27.2307692308,48.2392541508,2327.0256410257,0,0,0,1,0,0,0,0,0,29.5,26.285714285700003,34.0,0,0,0,0,0,0,7,184,5,170,8192,260,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:27:01,82479,9,7,509,4111,194,0,56.5555555556,82.87054831350001,1430,0,587.2857142857,654.1265714130001,56014.2581748081,193.9887728998,5498.6,8044.8406430102,19897,0,82479,10309.875,9233.2242230746,22069,19,54630,9105.0,13843.898136001999,32331,0,0,0,0,0,192,152,109.11868475610001,84.8700881436,0,1430,271.7647058824,487.9674079039,238112.191176471,0,0,1,1,0,0,0,1,0,288.75,56.5555555556,587.2857142857,0,0,0,0,0,0,9,509,7,4111,8192,172,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
49786,6,28/02/2018 08:27:01,1273,2,1,38,0,38,0,19.0,26.8700576851,0,0,0.0,0.0,29850.7462686567,2356.637863315,636.5,873.2768747654,1254,19,1273,1273.0,0.0,1273,1273,0,0.0,0.0,0,0,1,0,0,0,40,20,1571.0919088767002,785.5459544383,0,38,19.0,21.9393102292,481.3333333333,0,1,0,0,1,0,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:26:22,50923415,11,12,2017,4427,1078,0,183.3636363636,315.1752759108,1460,0,368.9166666667,539.6978040505,126.5429665312,0.4516586329,2314700.68181818,10815841.3780187,50739504,1,183880,18388.0,25082.672682329703,82147,35,50900858,4627350.72727273,15313293.356817,50798654,1,0,0,0,0,232,252,0.2160106505,0.2356479824,0,1460,268.5,440.8583524858,194356.086956522,0,0,1,1,0,0,0,1,1,280.17391304349997,183.3636363636,368.9166666667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,183880.0,0.0,183880,183880,50739504.0,0.0,50739504,50739504,0
443,6,28/02/2018 08:27:13,247,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8097.1659919028,247.0,0.0,247,247,247,247.0,0.0,247,247,0,0.0,0.0,0,0,0,0,0,0,40,0,8097.165991902802,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,17,28/02/2018 08:25:11,64023654,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9988916284,0.0624769089,21341218.0,36931493.9957757,63986034,18742,64004776,64004776.0,0.0,64004776,64004776,64004912,64004912.0,0.0,64004912,64004912,0,0,0,0,16,16,0.0312384545,0.0312384545,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,8,18742.0,0.0,18742,18742,63986034.0,0.0,63986034,63986034,0
443,6,28/02/2018 08:27:22,14769806,6,8,718,3695,388,0,119.6666666667,160.8983115718,1460,0,461.875,652.7494460248,298.7852379375,0.9478797487,1136138.92307692,4053063.31156973,14625373,0,71801,14360.2,12462.182461350802,24171,246,14747311,2106758.71428571,5520251.99317551,14625373,0,0,0,0,0,132,172,0.406234178,0.5416455707,0,1460,294.2,507.53313755290003,257589.885714286,0,0,1,1,0,0,0,1,1,315.2142857143,119.6666666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,144432.0,0.0,144432,144432,14625373.0,0.0,14625373,14625373,0
443,6,28/02/2018 08:27:37,190,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10526.3157894737,190.0,0.0,190,190,190,190.0,0.0,190,190,0,0.0,0.0,0,0,0,0,0,0,40,0,10526.3157894737,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:27:37,1877575,11,12,2008,4426,1078,0,182.54545454549998,315.1251699361,1460,0,368.8333333333,539.7120163625,3426.7605821339,12.2498435482,85344.3181818182,336491.091908465,1588880,0,288513,28851.3,30079.8877253002,75197,31,1830591,166417.363636364,481286.763676765,1615501,0,0,0,0,0,232,252,5.8586208274,6.3912227208,0,1460,268.0833333333,440.91692174839994,194407.731884058,0,0,1,1,0,0,0,1,1,279.7391304348,182.54545454549998,368.8333333333,0,0,0,0,0,0,11,2008,12,4426,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6,28/02/2018 08:27:39,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20833.3333333333,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,40,0,20833.3333333333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
